2121,A,Y,L,22,661
2122,B,Y,L,93,352
2123,B,X,I,22,122
2124,B,Y,I,99,146
2125,A,X,L,31,302
2126,A,X,L,86,788
2127,B,Z,J,62,675
2128,A,Z,I,14,906
2129,B,Y,I,72,151
2130,A,X,I,26,932
2131,B,Y,L,40,908
2132,B,Z,K,58,900
2133,A,Y,J,30,883
2134,B,X,L,22,954
2135,A,X,L,35,324
2136,B,Y,J,62,282
2137,B,Z,I,89,714
2138,A,X,L,63,838
2139,A,Y,I,85,939
2140,A,Y,L,28,964
2141,B,Z,J,36,942
2142,A,Y,I,53,399
2143,A,X,J,27,690
2144,B,Y,K,85,309
2145,B,Z,J,94,462
2146,A,Y,L,66,600
2147,B,Z,J,24,948
2148,A,X,K,55,446
2149,B,Z,L,41,287
2150,A,X,K,34,582
2151,A,Z,I,72,478
2152,B,X,K,24,219
2153,B,Z,J,59,664
2154,A,Z,J,12,513
2155,A,Y,K,72,435
2156,A,Y,K,41,498
2157,A,Y,I,51,784
2158,B,X,J,91,173
2159,B,Y,K,33,724
2160,A,X,I,21,549
2161,A,Z,L,46,122
2162,B,X,K,14,747
2163,B,Z,K,67,729
2164,A,Y,L,25,212
2165,B,X,I,10,706
2166,A,X,J,75,230
2167,A,Z,I,32,364
2168,B,Y,J,99,481
2169,B,Z,J,44,165
2170,B,X,K,97,991
2171,B,X,I,99,194
2172,B,Z,K,87,286
2173,B,Y,K,92,670
2174,B,Y,I,88,466
2175,A,Z,I,46,847
2176,A,Y,J,86,487
2177,A,X,K,56,718
2178,B,Y,L,57,149
2179,B,Z,L,45,839
2180,A,X,K,54,885
2181,B,X,K,49,125
2182,A,Z,I,60,194
2183,B,Z,J,11,746
2184,A,Z,K,34,927
2185,A,X,K,100,401
2186,A,Z,L,71,244
2187,B,Y,K,47,777
2188,B,X,I,26,140
2189,B,X,K,40,247
2190,A,Z,L,59,396
2191,A,Y,I,48,707
2192,A,X,K,65,170
2193,B,Z,L,89,694
2194,A,Z,L,100,173
2195,A,X,J,99,288
2196,A,Y,I,23,242
2197,B,X,I,95,848
2198,A,Y,K,33,274
2199,A,Z,L,61,712
2200,A,Y,J,54,413
2201,B,Z,K,31,832
2202,A,X,L,90,445
2203,A,Y,J,99,435
2204,B,Z,J,38,152
2205,A,Y,K,87,818
2206,A,Y,L,49,893
2207,B,X,K,64,716
2208,A,Z,J,26,883
2209,B,Y,K,59,162
2210,B,Y,J,76,703
2211,B,Z,I,82,699
2212,A,Y,L,26,116
2213,B,X,I,96,701
2214,B,X,K,72,523
2215,A,Z,K,10,853
2216,A,Y,L,29,485
2217,B,Y,L,21,778
2218,A,X,I,53,108
2219,A,Z,I,94,391
2220,A,Y,I,22,857
2221,B,Z,K,57,363
2222,A,X,J,92,552
2223,B,Z,K,64,290
2224,B,Y,L,57,997
2225,A,X,I,55,889
2226,B,Z,L,86,618
2227,A,Y,K,13,553
2228,A,Y,K,41,318
2229,A,X,J,89,321
2230,B,Y,L,27,134
2231,B,X,L,86,464
2232,A,Z,J,35,114
2233,B,Y,L,38,734
2234,A,X,I,29,267
2235,B,Y,K,33,827
2236,A,X,K,47,538
2237,A,Y,K,97,651
2238,B,Y,J,63,971
2239,A,Z,L,42,320
2240,B,Y,J,80,138
2241,A,X,J,49,380
2242,B,Y,L,55,938
2243,B,Z,J,42,587
2244,B,X,J,23,947
2245,B,X,L,32,408
2246,B,Y,L,92,264
2247,A,X,J,38,605
2248,A,Z,L,18,225
2249,A,Z,K,54,868
2250,A,X,I,39,213
2251,B,X,I,26,211
2252,A,Y,L,27,148
2253,A,X,K,37,934
2254,A,X,J,24,206
2255,A,Z,I,40,303
2256,A,Z,I,75,915
2257,B,Y,K,16,891
2258,B,Z,I,20,454
2259,B,Y,K,64,640
2260,B,Y,K,62,980
2261,B,Y,L,60,304
2262,B,Z,J,76,161
2263,A,X,L,30,349
2264,A,X,J,86,835
2265,B,Y,L,12,144
2266,A,X,I,85,139
2267,B,Z,L,91,790
2268,B,Z,J,25,777
2269,A,X,K,50,464
2270,B,X,K,52,969
2271,A,Y,L,26,802
2272,A,X,J,83,871
2273,B,Z,I,65,872
2274,A,X,J,85,853
2275,B,Z,K,77,708
2276,A,Y,L,96,431
2277,A,X,K,53,587
2278,A,X,L,52,303
2279,B,Y,J,40,606
2280,A,Z,L,15,367
2281,A,X,J,77,420
2282,A,Z,L,98,518
2283,B,Y,I,28,467
2284,B,Z,J,69,740
2285,A,Z,K,94,115
2286,A,X,L,13,473
2287,B,Y,L,50,966
2288,B,X,I,57,514
2289,B,Y,L,26,189
2290,B,Y,L,49,377
2291,A,Y,I,40,796
2292,B,Z,I,38,354
2293,A,Y,J,24,937
2294,B,X,J,64,774
2295,A,Y,I,76,728
2296,A,Y,I,60,135
2297,B,Z,I,18,353
2298,B,X,K,47,590
2299,A,Z,L,96,397
2300,A,Y,I,27,410
2301,A,X,L,47,293
2302,A,X,L,31,241
2303,A,Z,L,25,342
2304,A,Y,I,94,935
2305,A,Y,L,13,426
2306,A,Y,J,100,493
2307,A,Z,I,84,794
2308,B,Y,L,50,676
2309,A,Z,L,58,878
2310,A,Z,J,29,256
2311,A,Y,K,78,330
2312,A,Y,I,89,345
2313,A,X,K,41,467
2314,A,Y,L,10,993
2315,A,Z,I,55,118
2316,A,X,K,66,305
2317,A,X,K,28,720
2318,A,Y,K,24,273
2319,B,X,J,18,669
2320,B,Z,I,75,286
2321,A,Z,L,52,673
2322,A,X,J,31,579
2323,A,X,I,78,404
2324,B,X,I,17,892
2325,A,Y,I,15,359
2326,B,Z,L,66,235
2327,B,Z,L,53,178
2328,B,Y,L,48,161
2329,A,Z,K,18,691
2330,A,X,K,98,448
2331,B,X,J,62,362
2332,A,X,I,96,398
2333,A,Y,K,15,971
2334,A,X,K,89,384
2335,B,X,K,66,896
2336,A,X,K,24,267
2337,A,Z,K,95,405
2338,A,Z,L,100,523
2339,B,Z,L,70,670
2340,B,Y,K,80,351
2341,A,Y,K,55,429
2342,A,X,K,20,890
2343,A,X,L,75,513
2344,B,X,I,94,619
2345,B,Y,J,87,683
2346,B,X,L,89,974
2347,B,Y,L,94,467
2348,B,Z,I,42,494
2349,B,Y,J,58,865
2350,A,X,L,44,757
2351,B,Z,J,12,875
2352,A,Y,L,48,436
2353,A,Y,K,77,906
2354,B,X,L,39,359
2355,A,Y,K,99,234
2356,A,Y,L,53,412
2357,A,Y,K,20,325
2358,B,Y,J,44,891
2359,B,X,J,93,375
2360,A,X,K,97,527
2361,B,Z,I,39,685
2362,B,Z,I,31,659
2363,A,Z,K,37,656
2364,B,Y,J,20,193
2365,A,Y,I,55,715
2366,B,X,J,38,849
2367,A,Y,L,18,998
2368,A,Z,J,61,155
2369,B,Y,L,20,315
2370,A,Z,L,25,154
2371,A,X,J,60,121
2372,B,Z,K,32,969
2373,A,Z,K,52,407
2374,B,X,I,45,423
2375,A,Z,J,24,947
2376,A,Y,J,14,167
2377,A,X,J,31,980
2378,A,X,I,56,721
2379,B,Z,K,33,182
2380,A,Y,K,89,968
2381,A,Z,K,52,551
2382,B,Z,J,36,971
2383,A,Z,K,41,828
2384,B,X,I,66,955
2385,A,Z,L,70,435
2386,B,X,I,25,340
2387,B,X,K,21,515
2388,A,Z,J,27,796
2389,B,Z,I,94,553
2390,B,Z,K,42,386
2391,B,Z,L,63,161
2392,A,Z,J,66,792
2393,A,X,L,44,942
2394,B,X,L,39,588
2395,B,Z,L,32,592
2396,A,X,I,87,313
2397,A,X,J,60,350
2398,A,X,K,55,275
2399,B,Z,L,39,905
2400,A,Z,J,90,487
2401,A,X,I,47,988
2402,A,Z,K,85,147
2403,B,X,J,88,820
2404,A,Y,L,18,569
2405,A,Y,K,52,714
2406,A,Z,I,60,756
2407,B,X,K,87,510
2408,A,X,J,98,163
2409,B,Z,I,88,987
2410,B,Y,K,15,219
2411,B,Y,L,51,865
2412,B,Y,L,54,513
2413,A,Z,L,31,691
2414,A,Z,J,41,415
2415,A,Y,J,31,973
2416,A,X,K,100,999
2417,B,Z,J,86,583
2418,A,Y,I,54,165
2419,B,Y,J,38,595
2420,B,X,I,33,881
2421,A,Y,I,16,186
2422,A,Z,I,22,315
2423,B,Z,L,65,269
2424,A,Z,I,15,960
2425,A,Z,K,29,733
2426,B,Z,K,12,100
2427,B,Y,K,98,282
2428,B,Y,L,38,381
2429,B,X,I,18,295
2430,B,Z,L,74,888
2431,B,Y,K,37,954
2432,A,X,K,41,670
2433,B,Y,I,23,548
2434,A,Z,I,97,105
2435,A,X,I,70,387
2436,A,X,L,59,234
2437,A,Z,J,46,275
2438,A,Z,J,24,293
2439,B,Y,K,66,606
2440,A,Y,J,90,679
2441,A,Y,L,31,290
2442,A,X,J,32,361
2443,A,Z,K,85,665
2444,A,Y,L,11,137
2445,A,Y,I,63,637
2446,A,Z,K,10,102
2447,A,X,K,95,249
2448,A,Y,L,77,936
2449,B,X,L,83,149
2450,B,X,I,59,390
2451,B,X,L,76,437
2452,A,Y,I,53,677
2453,A,X,I,30,381
2454,A,Y,J,35,199
2455,B,Y,J,76,181
2456,B,Z,K,64,411
2457,A,Y,K,18,497
2458,A,X,K,70,196
2459,B,X,J,27,348
2460,A,Z,L,95,167
2461,A,Y,I,69,568
2462,A,Z,L,48,452
2463,A,X,L,26,877
2464,A,Y,I,36,516
2465,A,X,K,73,359
2466,A,Y,I,36,493
2467,B,Y,J,100,793
2468,A,X,K,70,852
2469,B,Y,I,44,307
2470,B,X,L,78,131
2471,A,Y,J,59,382
2472,B,Y,L,18,749
2473,B,Y,J,46,267
2474,B,X,I,12,952
2475,B,X,L,89,705
2476,B,X,I,36,870
2477,B,Z,K,17,467
2478,A,Z,J,74,150
2479,B,Y,J,67,944
2480,A,Y,I,12,549
2481,B,Z,I,99,589
2482,A,Y,K,88,781
2483,A,X,I,13,375
2484,B,X,L,28,907
2485,A,Z,L,19,981
2486,B,X,K,96,698
2487,A,Z,J,34,124
2488,B,X,I,77,966
2489,A,Y,L,59,170
2490,A,X,J,100,318
2491,B,Y,K,74,711
2492,B,Y,L,28,508
2493,A,Z,L,45,497
2494,A,Z,I,88,631
2495,A,X,L,36,444
2496,B,Y,K,44,198
2497,B,Y,I,66,797
2498,B,Z,K,83,156
2499,A,Y,J,55,179
2500,B,X,K,25,790
2501,A,Z,K,16,287
2502,A,Y,I,81,849
2503,A,Y,I,68,359
2504,B,Y,K,35,773
2505,B,Z,L,26,345
2506,B,Y,I,38,135
2507,B,X,L,63,349
2508,A,X,K,79,819
2509,A,X,J,41,585
2510,B,X,L,89,372
2511,A,Z,J,51,908
2512,B,Y,I,95,831
2513,A,Z,L,62,221
2514,A,X,K,44,731
2515,B,Z,J,62,313
2516,B,X,L,29,989
2517,A,Z,J,56,390
2518,A,X,J,80,223
2519,A,X,I,100,475
2520,B,Y,J,88,920
2521,B,Y,L,76,634
2522,B,X,L,29,875
2523,B,Y,L,38,924
2524,B,Z,I,22,158
2525,A,Z,J,86,114
2526,A,X,I,33,387
2527,A,Z,J,39,530
2528,A,Y,L,51,607
2529,A,X,J,15,955
2530,A,X,J,18,107
2531,B,Z,I,11,976
2532,B,X,J,31,997
2533,A,X,J,100,103
2534,B,Y,I,61,395
2535,B,Z,K,17,122
2536,B,Y,K,82,213
2537,B,Y,K,73,889
2538,A,X,I,34,533
2539,B,Y,L,52,625
2540,A,Z,I,23,978
2541,A,X,J,82,290
2542,B,X,J,22,896
2543,B,Z,L,43,229
2544,B,X,I,87,925
2545,B,Y,K,79,304
2546,B,Y,K,86,941
2547,B,Y,L,80,565
2548,A,X,K,35,231
2549,A,Z,I,77,661
2550,A,X,I,90,424
2551,A,X,L,90,470
2552,A,Y,K,81,138
2553,B,Y,J,28,249
2554,A,Y,K,19,515
2555,A,Z,K,36,296
2556,A,Z,K,82,922
2557,B,Y,K,39,884
2558,B,X,K,77,696
2559,B,Z,I,26,784
2560,B,Z,K,77,981
2561,B,Z,K,70,180
2562,B,Y,L,40,720
2563,B,Y,J,72,547
2564,A,X,I,94,215
2565,B,Y,L,70,426
2566,A,Y,K,97,671
2567,B,X,I,82,921
2568,B,Y,L,53,155
2569,A,Z,L,64,267
2570,B,Y,J,75,912
2571,B,Y,I,82,548
2572,B,Z,L,34,139
2573,B,X,K,69,242
2574,B,X,L,25,317
2575,A,Y,J,69,515
2576,B,Z,I,76,687
2577,A,Z,L,47,885
2578,B,X,K,16,894
2579,A,X,K,12,579
2580,B,Y,I,52,848
2581,B,X,L,23,884
2582,A,Y,J,33,961
2583,A,Z,J,100,553
2584,A,X,K,48,236
2585,A,Z,K,16,853
2586,A,X,K,27,749
2587,A,X,L,16,549
2588,A,X,K,76,923
2589,B,Y,L,72,208
2590,B,Y,K,30,866
2591,B,Y,J,85,974
2592,B,X,I,18,737
2593,B,X,L,63,759
2594,B,Z,J,49,144
2595,B,Z,I,56,645
2596,B,Y,K,74,527
2597,B,Y,L,32,764
2598,A,Y,J,46,312
2599,A,Z,J,71,570
2600,A,Y,K,76,519
2601,A,X,I,75,684
2602,B,Z,K,98,440
2603,A,X,J,86,357
2604,A,Z,I,81,996
2605,A,Y,L,27,352
2606,A,X,J,68,324
2607,B,Z,K,20,393
2608,A,Z,L,43,846
2609,B,Z,K,81,873
2610,A,Y,I,61,782
2611,A,Y,L,94,683
2612,A,Z,L,64,467
2613,A,Z,K,58,765
2614,A,X,I,67,729
2615,B,Y,I,97,544
2616,A,Y,K,50,377
2617,B,X,J,21,947
2618,B,Y,K,27,983
2619,A,Y,I,17,714
2620,B,Z,I,73,579
2621,A,X,K,16,259
2622,B,X,L,100,396
2623,B,Z,K,29,538
2624,A,Z,I,27,225
2625,A,X,J,50,498
2626,A,Z,L,47,567
2627,A,Z,J,21,364
2628,A,Z,I,42,592
2629,B,Z,K,93,388
2630,A,Y,L,87,917
2631,A,X,K,64,116
2632,B,Y,L,45,160
2633,B,X,I,68,372
2634,A,Y,K,72,878
2635,B,X,I,89,611
2636,A,X,J,51,678
2637,B,Z,K,13,200
2638,A,X,I,34,627
2639,A,Y,L,59,377
2640,B,Y,J,66,867
2641,A,Z,L,42,555
2642,A,X,I,66,206
2643,A,Z,K,66,629
2644,B,Y,L,11,683
2645,B,Z,L,90,182
2646,A,Z,L,33,851
2647,A,Z,J,81,812
2648,A,Z,K,73,502
2649,A,Y,K,86,659
2650,B,X,I,57,478
2651,B,X,L,69,553
2652,A,Z,L,97,394
2653,A,X,I,71,133
2654,B,X,J,33,614
2655,A,X,J,61,802
2656,B,Y,I,97,739
2657,B,Y,J,81,814
2658,A,Z,I,62,302
2659,A,Y,I,87,514
2660,B,Z,K,52,347
2661,A,Y,L,57,546
2662,B,X,K,21,848
2663,B,Z,L,74,705
2664,B,Z,K,50,497
2665,B,Y,K,15,567
2666,A,Z,L,14,256
2667,B,Y,L,15,279
2668,B,Y,J,90,281
2669,B,Y,K,26,880
2670,A,X,K,71,133
2671,A,Z,K,68,215
2672,B,X,K,46,897
2673,B,X,K,25,784
2674,B,Z,L,58,793
2675,A,X,I,15,527
2676,B,Y,K,83,820
2677,B,Z,I,91,946
2678,A,Z,I,32,884
2679,B,X,I,60,404
2680,A,X,J,100,795
2681,B,Z,I,45,919
2682,A,Z,J,98,146
2683,A,Z,J,70,179
2684,A,Y,K,76,868
2685,A,X,L,91,110
2686,B,Z,J,35,538
2687,B,Z,I,99,530
2688,A,X,L,15,607
2689,A,Z,J,72,221
2690,B,Z,L,45,947
2691,A,Z,K,17,962
2692,A,Z,L,85,907
2693,A,Z,K,100,232
2694,A,X,I,63,631
2695,A,Y,J,33,773
2696,A,Z,J,92,654
2697,A,Y,L,46,959
2698,A,Z,K,30,829
2699,B,Y,L,94,457
2700,A,Z,L,26,630
2701,B,Z,J,90,468
2702,A,X,L,30,705
2703,A,X,K,92,353
2704,A,Z,I,56,243
2705,A,Z,L,88,201
2706,B,Y,I,99,521
2707,A,Z,I,41,645
2708,A,Z,J,31,432
2709,B,Y,J,46,884
2710,B,X,J,27,931
2711,B,Y,K,39,814
2712,B,X,K,51,934
2713,A,Z,I,97,634
2714,B,X,K,23,713
2715,A,Z,K,28,988
2716,B,X,L,90,731
2717,A,Y,J,22,768
2718,A,Z,J,99,885
2719,A,Y,K,20,888
2720,B,Z,I,93,252
2721,B,X,J,63,268
2722,B,X,I,60,559
2723,B,Y,L,10,940
2724,B,Y,I,38,429
2725,B,X,K,88,374
2726,B,Z,K,16,957
2727,B,Z,I,12,759
2728,A,Z,L,100,892
2729,A,X,J,29,873
2730,A,Y,I,64,241
2731,B,X,I,51,973
2732,B,Z,L,61,148
2733,B,Z,J,82,428
2734,B,X,L,92,109
2735,B,X,L,77,834
2736,B,Z,I,87,246
2737,A,Y,I,74,295
2738,A,Z,L,86,745
2739,A,X,L,34,963
2740,A,Z,J,48,640
2741,B,Y,I,57,468
2742,A,X,I,77,981
2743,B,Z,L,14,957
2744,B,Z,J,26,630
2745,B,X,K,39,362
2746,A,Z,L,88,780
2747,A,Y,L,98,528
2748,B,Z,J,21,942
2749,A,Z,J,64,624
2750,B,Y,J,43,531
2751,B,X,L,46,493
2752,A,X,J,76,784
2753,B,Y,L,31,632
2754,B,Z,J,88,884
2755,A,Y,I,88,968
2756,A,X,J,74,376
2757,B,Z,I,39,904
2758,B,Y,K,18,530
2759,B,X,K,33,711
2760,B,Y,L,90,176
2761,A,Y,J,58,119
2762,B,Z,J,100,595
2763,A,Y,L,32,276
2764,B,X,L,96,692
2765,A,X,I,46,912
2766,A,X,L,23,817
2767,B,Z,L,80,788
2768,A,Y,J,100,258
2769,B,Z,K,71,839
2770,B,Y,L,14,353
2771,A,X,L,23,413
2772,A,X,K,27,161
2773,A,Z,I,98,713
2774,B,X,K,27,548
2775,B,X,I,40,978
2776,B,Y,J,57,424
2777,A,X,L,71,850
2778,A,Y,J,93,334
2779,B,X,J,89,497
2780,A,Z,J,99,728
2781,B,Y,K,100,109
2782,A,Z,I,56,121
2783,A,Y,J,91,489
2784,B,X,L,76,198
2785,B,Z,I,91,842
2786,B,X,I,54,311
2787,B,X,K,72,785
2788,A,Y,J,27,532
2789,A,X,I,62,761
2790,B,Y,L,96,157
2791,A,Z,K,77,106
2792,B,Z,J,94,770
2793,B,X,L,37,664
2794,B,X,J,25,760
2795,A,Y,J,75,791
2796,A,X,J,75,919
2797,B,Y,I,49,154
2798,A,X,K,92,910
2799,B,Z,J,91,956
2800,B,X,I,31,933
2801,A,Z,I,59,482
2802,A,X,K,29,616
2803,B,X,I,24,805
2804,A,Z,L,28,846
2805,A,Y,I,50,420
2806,A,X,I,46,615
2807,A,Z,K,51,448
2808,B,X,L,52,382
2809,A,Z,J,73,172
2810,B,X,L,47,367
2811,A,Y,I,70,808
2812,A,Z,J,18,446
2813,A,Z,I,25,695
2814,B,Z,L,60,592
2815,A,Z,L,18,340
2816,A,X,L,17,200
2817,A,X,L,45,606
2818,B,Z,I,63,688
2819,A,X,J,40,343
2820,A,Z,L,63,400
2821,B,Y,K,38,983
2822,B,Y,I,89,459
2823,A,X,I,81,721
2824,A,Z,I,34,147
2825,B,X,J,70,951
2826,B,X,I,19,742
2827,B,X,L,17,544
2828,B,X,J,15,399
2829,B,Z,L,39,329
2830,B,Z,K,95,653
2831,A,X,L,68,726
2832,B,Z,J,89,163
2833,A,Z,L,83,789
2834,A,Z,I,31,499
2835,B,Z,I,27,978
2836,B,X,L,30,492
2837,A,Y,I,21,213
2838,A,Y,J,33,351
2839,B,X,I,47,270
2840,A,X,L,21,590
2841,A,Z,K,11,987
2842,B,X,L,82,193
2843,B,X,L,39,364
2844,A,Z,L,88,548
2845,A,Z,K,100,657
2846,A,Y,K,25,682
2847,B,Y,I,30,152
2848,A,Y,J,34,940
2849,A,Y,K,18,931
2850,A,X,I,47,510
2851,B,Z,J,53,964
2852,B,Y,L,38,449
2853,B,Z,I,53,748
2854,A,X,I,35,217
2855,B,X,L,70,492
2856,A,Y,L,70,895
2857,A,Y,I,92,867
2858,B,Z,K,69,157
2859,A,Y,L,84,554
2860,A,X,I,31,683
2861,B,Z,L,78,237
2862,A,Z,J,82,961
2863,A,X,K,73,707
2864,B,Z,I,41,456
2865,A,Y,K,49,153
2866,A,Z,K,77,471
2867,A,Z,K,79,108
2868,A,Z,K,51,996
2869,B,X,I,28,788
2870,B,X,J,28,692
2871,B,Z,J,78,978
2872,A,X,J,31,896
2873,A,Z,L,30,585
2874,A,X,I,47,558
2875,B,Y,L,100,641
2876,A,Z,L,31,475
2877,B,X,I,79,469
2878,B,Z,K,15,486
2879,A,X,J,28,786
2880,B,X,J,22,115
2881,A,X,J,34,360
2882,B,Z,L,56,943
2883,B,X,I,51,717
2884,B,Y,L,46,129
2885,A,X,I,24,462
2886,B,Z,I,50,940
2887,B,Y,I,52,615
2888,B,Y,L,70,359
2889,B,X,K,20,122
2890,B,Y,K,12,374
2891,B,X,J,30,288
2892,B,X,I,19,929
2893,B,Z,J,71,438
2894,B,X,L,88,573
2895,A,Y,K,94,244
2896,B,Z,I,89,610
2897,B,X,J,21,619
2898,B,Z,J,47,669
2899,B,X,L,30,147
2900,A,X,I,43,703
2901,A,Y,K,41,187
2902,A,Z,I,83,858
2903,B,Y,I,98,498
2904,A,Z,K,93,187
2905,A,Z,J,41,890
2906,B,X,J,69,426
2907,A,X,L,27,840
2908,B,X,K,98,122
2909,A,Y,I,55,246
2910,A,X,I,45,234
2911,B,Y,K,51,593
2912,B,Y,L,12,233
2913,B,X,L,88,748
2914,A,Z,J,84,808
2915,B,Y,J,56,477
2916,B,X,J,45,246
2917,B,Z,I,60,739
2918,B,Z,L,69,930
2919,B,Z,K,73,945
2920,A,Z,L,73,692
2921,A,Z,J,84,622
2922,A,Z,I,20,724
2923,B,Y,J,84,227
2924,A,Y,K,25,778
2925,A,X,K,18,328
2926,B,Y,I,44,963
2927,A,Y,L,72,325
2928,A,Y,L,71,315
2929,A,Y,K,69,885
2930,A,Z,L,68,464
2931,A,X,K,82,525
2932,B,X,I,72,889
2933,A,Y,L,24,906
2934,B,X,K,22,573
2935,B,Z,K,75,705
2936,A,X,L,94,756
2937,A,Z,J,37,901
2938,A,Y,I,70,266
2939,B,X,L,75,360
2940,A,Y,K,16,614
2941,B,Z,I,63,682
2942,A,Z,L,11,898
2943,A,Z,K,42,570
2944,B,X,J,37,141
2945,A,Z,I,68,266
2946,A,Z,J,21,984
2947,A,Z,K,74,324
2948,B,Z,I,72,305
2949,B,X,J,67,720
2950,A,X,K,38,239
2951,A,Z,J,68,503
2952,A,Y,J,18,916
2953,B,X,K,97,859
2954,B,Z,I,23,966
2955,A,Y,K,74,707
2956,B,Y,J,15,831
2957,B,Z,J,71,511
2958,B,Y,I,93,630
2959,A,X,K,81,706
2960,B,Z,I,87,515
2961,A,Z,K,43,237
2962,A,Y,K,54,599
2963,A,X,K,71,663
2964,A,Y,J,49,987
2965,A,Z,L,46,455
2966,B,Y,K,80,839
2967,A,Y,K,41,680
2968,A,X,I,64,926
2969,B,Z,L,83,508
2970,B,X,L,25,182
2971,B,X,L,96,110
2972,A,Z,J,76,843
2973,B,Z,L,94,230
2974,B,X,K,71,418
2975,A,X,J,65,363
2976,A,X,J,37,196
2977,A,Z,K,11,982
2978,A,Y,L,41,309
2979,B,Z,K,37,643
2980,A,Y,L,84,335
2981,B,X,K,17,465
2982,B,Z,J,46,492
2983,B,Z,J,17,807
2984,A,Z,J,20,779
2985,A,X,K,66,503
2986,A,Z,J,32,228
2987,A,X,I,48,813
2988,B,Z,I,22,363
2989,B,X,J,96,345
2990,B,Z,J,66,323
2991,A,Y,L,96,402
2992,B,Z,J,10,192
2993,A,Y,L,66,278
2994,A,Y,K,97,710
2995,B,X,L,94,107
2996,A,Z,J,96,612
2997,A,X,K,48,282
2998,A,X,I,42,191
2999,B,X,K,23,139
3000,A,Y,K,39,379
3001,A,Y,K,25,669
3002,A,Z,L,63,577
3003,A,Z,L,78,665
3004,B,X,K,97,919
3005,B,Y,K,82,328
3006,A,X,L,24,135
3007,A,X,K,83,483
3008,B,Y,L,27,771
3009,B,Y,I,33,753
3010,A,Z,L,61,271
3011,B,Z,K,52,732
3012,B,Z,J,32,192
3013,A,Y,J,67,901
3014,A,Z,L,62,177
3015,B,X,K,63,674
3016,A,Z,L,45,208
3017,B,Z,L,56,796
3018,A,Z,L,51,514
3019,B,X,L,87,628
3020,B,Y,J,65,486
3021,A,X,J,20,131
3022,A,Z,J,25,115
3023,B,Z,K,24,618
3024,A,X,L,92,143
3025,A,X,J,63,559
3026,B,Y,K,75,193
3027,A,Z,L,35,284
3028,B,Z,L,33,829
3029,B,Y,J,70,284
3030,B,X,J,30,517
3031,A,X,I,91,336
3032,A,Y,J,67,845
3033,A,Y,J,37,160
3034,B,Y,J,68,590
3035,A,Z,L,36,483
3036,A,X,I,86,886
3037,B,Z,I,63,822
3038,A,Z,I,41,623
3039,B,X,I,89,338
3040,A,Z,K,42,316
3041,B,X,I,58,966
3042,B,Y,J,53,300
3043,B,Y,I,68,345
3044,B,Y,L,19,738
3045,B,Z,I,55,808
3046,A,X,K,99,484
3047,A,Z,L,78,162
3048,A,Z,J,84,409
3049,B,Y,L,17,676
3050,A,Z,K,78,960
3051,A,Y,L,25,339
3052,B,X,I,98,948
3053,A,Z,J,66,186
3054,B,X,L,92,299
3055,A,Y,K,55,413
3056,B,X,L,80,683
3057,B,X,L,21,299
3058,B,Y,L,63,936
3059,B,X,L,92,454
3060,B,Y,K,54,218
3061,B,Y,J,97,515
3062,A,Y,I,12,525
3063,A,X,I,23,560
3064,A,Y,K,64,341
3065,A,X,L,64,249
3066,B,X,I,14,696
3067,B,Y,I,38,499
3068,B,X,K,78,852
3069,A,Y,I,31,807
3070,A,Y,J,78,157
3071,A,Z,J,77,181
3072,A,X,I,39,774
3073,A,Z,L,31,431
3074,B,Z,J,96,533
3075,A,Y,K,77,556
3076,A,X,I,24,449
3077,B,Y,L,76,345
3078,A,Y,L,76,299
3079,A,Z,J,57,454
3080,B,X,J,78,770
3081,B,Z,I,100,632
3082,B,Y,L,96,108
3083,A,Y,L,46,907
3084,B,X,I,23,976
3085,B,Z,I,30,732
3086,B,Z,L,94,656
3087,B,Z,I,21,375
3088,A,X,J,55,886
3089,A,Y,K,72,709
3090,A,X,J,52,161
3091,A,Y,K,82,300
3092,B,X,J,87,469
3093,A,X,L,23,904
3094,B,Z,I,39,537
3095,A,Y,I,58,248
3096,B,Z,I,60,285
3097,A,Y,L,54,820
3098,A,Z,L,73,369
3099,B,X,L,75,582
3100,A,X,J,27,968
3101,B,Z,K,94,856
3102,B,Y,L,68,424
3103,B,X,L,89,532
3104,B,X,I,69,250
3105,A,X,J,67,612
3106,B,X,K,33,948
3107,B,Y,J,48,284
3108,B,Y,I,10,859
3109,B,Z,J,16,262
3110,B,X,J,66,990
3111,A,X,K,14,240
3112,A,X,L,99,170
3113,A,X,I,60,526
3114,B,X,K,90,322
3115,A,Z,K,57,636
3116,B,Z,K,53,875
3117,B,Z,L,29,343
3118,A,Z,J,45,142
3119,B,Y,K,40,415
3120,B,Y,J,47,916
3121,B,Y,K,66,441
3122,B,Y,J,73,219
3123,A,Z,I,26,166
3124,A,Z,K,82,115
3125,B,X,I,21,971
3126,A,Z,L,21,870
3127,A,Y,K,85,137
3128,A,X,J,28,920
3129,A,X,K,50,997
3130,B,Y,I,88,233
3131,B,X,I,95,359
3132,B,X,K,37,267
3133,A,X,I,53,331
3134,B,Z,K,42,545
3135,B,Y,L,50,935
3136,A,Y,L,91,713
3137,B,Y,K,95,618
3138,B,Y,K,88,311
3139,A,X,J,60,747
3140,A,X,K,78,865
3141,B,X,I,32,468
3142,A,Y,K,12,956
3143,A,Z,L,67,195
3144,A,X,J,23,702
3145,B,X,I,54,913
